post_url,post_author,post_id,burst_timestamp,commenters_in_burst,burst_window_minutes,commenter_slugs
https://www.linkedin.com/posts/nandiitaa_%F0%9D%97%AA%F0%9D%97%B5%F0%9D%97%B2%F0%9D%97%BB-%F0%9D%98%81%F0%9D%97%B5%F0%9D%97%B2-%F0%9D%97%B2%F0%9D%98%85%F0%9D%98%81%F0%9D%97%B2%F0%9D%97%BF%F0%9D%97%BB%F0%9D%97%AE%F0%9D%97%B9-%F0%9D%98%84%F0%9D%97%BC%F0%9D%97%BF%F0%9D%97%B9-activity-7433878859990650880-Wugl,nandiitaa,7433878859990650880,2026-03-01T14:23:22,8,44.5,alliestories8;ionaholloway;mariasabio;maryam-jan-akbari;michellemaldonado;mohammed-kasujee;nandiitaa;tiffanymasson
https://www.linkedin.com/posts/nandiitaa_three-founders-told-me-this-month-they-are-activity-7433518849611923456-3GE7,nandiitaa,7433518849611923456,2026-02-28T15:31:11,8,57.4,alliestories8;bryceplatt;diannewblack;jorgecalzada;lingabson;mariasabio;michellemaldonado;tiffanymasson
https://www.linkedin.com/posts/jorgecalzada_10000-reuniones-liderando-equipos-descubr%C3%AD-activity-7436779991490576384-Pv-z,jorgecalzada,7436779991490576384,2026-03-09T14:32:29,8,59.7,alex-de-jong;alliestories8;dianekucala;doravanourek;maryam-jan-akbari;melisabuie;michellemaldonado;posts
https://www.linkedin.com/posts/jorgecalzada_lo-grande-casi-siempre-se-esconde-en-lo-peque%C3%B1o-activity-7436429730217631744-jg_s,jorgecalzada,7436429730217631744,2026-03-08T15:20:59,8,57.6,dianekucala;diannewblack;karansingh---;melisabuie;mennosiebinga;michellemaldonado;nandiitaa;posts
https://www.linkedin.com/posts/maryam-jan-akbari_people-who-look-fearless-arent-always-sure-activity-7438197122165940224-ZSTq,maryam-jan-akbari,7438197122165940224,2026-03-13T12:27:06,8,51.1,alliestories8;diannewblack;drbatliwala;kristaps-kazaks;mariasabio;maryam-jan-akbari;petrawuest;sara-a-riedel
https://www.linkedin.com/posts/sara-a-riedel_the-most-powerful-leadership-skill-is-helping-activity-7436391529411203073-h9a6,sara-a-riedel,7436391529411203073,2026-03-08T13:48:30,8,52.6,ashleymunday0;chrismurphyhq;dartarieks;mariasabio;melisabuie;priscila-pree-silva;renemadden;tiffanymasson
https://www.linkedin.com/posts/diannewblack_want-a-surprisingly-reliable-way-to-succeed-activity-7435301291305676800-N2FU,diannewblack,7435301291305676800,2026-03-05T13:42:05,8,59.5,ashleymunday0;bryceplatt;chrismurphyhq;jorgecalzada;lingabson;rashmirbalasubramaniam;renemadden;steveabramson
https://www.linkedin.com/posts/jorgecalzada_crees-que-diriges-tu-d%C3%ACa-no-es-as%C3%AD-llevas-activity-7435332207944110080-RB7E,jorgecalzada,7435332207944110080,2026-03-05T14:56:21,8,52.0,alex-de-jong;alliestories8;bryceplatt;dianekucala;diannewblack;kelleybrakstad;nandiitaa;swatibrandstrategist
https://www.linkedin.com/posts/sara-a-riedel_superhero-leaders-dont-save-their-teams-activity-7435319462867709953-Mc3E,sara-a-riedel,7435319462867709953,2026-03-05T13:48:55,8,57.2,ashleymunday0;bryceplatt;marcellabremer;mariasabio;nandiitaa;priscila-pree-silva;renemadden;tiffanymasson
https://www.linkedin.com/posts/diannewblack_most-people-have-one-motivation-thats-activity-7434219781551128578-QmCC,diannewblack,7434219781551128578,2026-03-02T13:11:16,8,58.9,bryceplatt;dartarieks;mariasabio;michaela-daly-fcca;nandiitaa;renemadden;steveabramson;thejenstanford
https://www.linkedin.com/posts/maryam-jan-akbari_resilience-is-not-what-you-think-it-is-activity-7437112642667720704-9bof,maryam-jan-akbari,7437112642667720704,2026-03-10T12:32:34,8,44.6,diannewblack;drbatliwala;mariasabio;priscila-pree-silva;raj-vaibhaav;renemadden;sara-a-riedel;thejenstanford
https://www.linkedin.com/posts/jorgecalzada_nadie-te-va-a-rescatar-nadie-va-a-suavizar-activity-7433889668871483392-syvS,jorgecalzada,7433889668871483392,2026-03-01T15:06:45,8,50.4,alex-de-jong;alliestories8;diannewblack;jorgecalzada;melisabuie;michellemaldonado;posts;rupalyadav999
https://www.linkedin.com/posts/mariaee_moving-forward-is-a-subtraction-skill-this-activity-7442518693726756864-WRCc,mariaee,7442518693726756864,2026-03-25T11:51:13,8,59.5,alliestories8;dartarieks;lingabson;mariasabio;melisabuie;mennosiebinga;mitapatel1;petrawuest
https://www.linkedin.com/posts/lingabson_between-stimulus-and-response-there-is-a-activity-7441098792772366336-QbiC,lingabson,7441098792772366336,2026-03-21T13:34:26,8,45.3,karen-stone-performancehabits;mariasabio;minudatta;mitapatel1;paulemslie;priscila-pree-silva;renemadden;sara-a-riedel
https://www.linkedin.com/posts/mariaee_close-the-tabs-focus-comes-back-same-activity-7439619239755276289-6c1K,mariaee,7439619239755276289,2026-03-17T12:05:46,8,59.4,alliestories8;dartarieks;dianekucala;jorgecalzada;mitapatel1;paulemslie;renemadden;sineadmodonovan
https://www.linkedin.com/posts/dartarieks_same-life-same-24-hours-different-choices-activity-7436395329920598016-CvGr,dartarieks,7436395329920598016,2026-03-08T13:18:59,8,53.3,alex-de-jong;ashleymunday0;diannewblack;lynnetlevy;minudatta;mitapatel1;sanjivberi;sara-a-riedel
https://www.linkedin.com/posts/lingabson_7-phrases-that-cost-directors-vps-influence-activity-7438199733405270016-plB1,lingabson,7438199733405270016,2026-03-13T12:35:02,8,40.8,alliestories8;ionaholloway;marcellabremer;minudatta;petrawuest;rupalyadav999;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/lingabson_the-one-slide-everyone-asks-for-after-my-activity-7437837339860758529-1hsi,lingabson,7437837339860758529,2026-03-12T13:39:54,8,59.4,alliestories8;ebonybeckwith;ionaholloway;karen-stone-performancehabits;mariaee;mohammed-kasujee;renemadden;steveabramson
https://www.linkedin.com/posts/mariaee_want-to-work-faster-slow-down-yes-you-activity-7437085288772050944-a3cf,mariaee,7437085288772050944,2026-03-10T11:40:42,8,57.4,alliestories8;ashleymunday0;karen-stone-performancehabits;mariasabio;mitapatel1;petrawuest;sanjivberi;sineadmodonovan
https://www.linkedin.com/posts/alliestories8_we-talk-about-ladders-we-have-to-climb-activity-7436750148342460418-C7iF,alliestories8,7436750148342460418,2026-03-09T13:37:32,8,59.1,diannewblack;jorgecalzada;maryam-jan-akbari;michaela-daly-fcca;michellemaldonado;renemadden;rupalyadav999;thejenstanford
https://www.linkedin.com/posts/alliestories8_everyone-thinks-practice-makes-perfect-however-activity-7433141369025687553-k16s,alliestories8,7433141369025687553,2026-02-27T13:31:38,8,57.1,alliestories8;bryceplatt;lingabson;michaela-daly-fcca;nandiitaa;sanjivberi;steveabramson;thejenstanford
https://www.linkedin.com/posts/alliestories8_everyone-says-the-ai-era-will-reward-fast-activity-7431691828988379136-IKNN,alliestories8,7431691828988379136,2026-02-23T13:31:33,8,43.3,bryceplatt;ionaholloway;karen-stone-performancehabits;lingabson;mennosiebinga;mitapatel1;sanjivberi;steveabramson
https://www.linkedin.com/posts/alliestories8_if-you-need-applause-to-keep-building-you-activity-7430967044117946369--yJ6,alliestories8,7430967044117946369,2026-02-21T13:35:05,8,58.3,bryceplatt;dartarieks;diannewblack;jorgecalzada;lingabson;michellemaldonado;sanjivberi;steveabramson
https://www.linkedin.com/posts/michaela-daly-fcca_not-every-feedback-has-value-but-many-workplaces-activity-7442919402796371968-gr5c,michaela-daly-fcca,7442919402796371968,2026-03-26T14:44:36,8,48.4,alex-de-jong;chrismurphyhq;jorgecalzada;karen-stone-performancehabits;karirusso;melisabuie;michellemaldonado;mohammed-kasujee
https://www.linkedin.com/posts/michellemaldonado_the-habits-that-won-you-your-first-clients-activity-7441834917212078080-0Qra,michellemaldonado,7441834917212078080,2026-03-23T13:43:17,8,57.8,alliestories8;doravanourek;karen-stone-performancehabits;mohammed-kasujee;nandiitaa;petrawuest;renemadden;sara-a-riedel
https://www.linkedin.com/posts/michellemaldonado_my-husband-starts-a-new-job-tomorrow-watching-activity-7441472511122407424-qBuB,michellemaldonado,7441472511122407424,2026-03-22T13:17:28,8,53.5,jorgecalzada;karen-stone-performancehabits;melisabuie;michellemaldonado;priscila-pree-silva;renemadden;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/michaela-daly-fcca_60-of-finance-roles-require-communication-activity-7439656795012255744-B8lv,michaela-daly-fcca,7439656795012255744,2026-03-17T13:10:08,8,49.0,alliestories8;dartarieks;ernest-simonyan;ionaholloway;karen-stone-performancehabits;mohammed-kasujee;patrickcattin;petrawuest
https://www.linkedin.com/posts/michellemaldonado_the-advisory-circle-that-reduces-ignorance-activity-7439298203587424257-aFS5,michellemaldonado,7439298203587424257,2026-03-16T13:18:57,8,59.9,ionaholloway;karen-stone-performancehabits;melisabuie;michellemaldonado;mohammed-kasujee;renemadden;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/michellemaldonado_clarity-runs-on-more-than-frameworks-it-activity-7438941556155457536-mFro,michellemaldonado,7438941556155457536,2026-03-15T13:39:45,8,57.9,ionaholloway;karen-stone-performancehabits;kelleybrakstad;melisabuie;michellemaldonado;nandani-kundhiya;renemadden;sara-a-riedel
https://www.linkedin.com/posts/thomasallanjones_your-team-is-producing-more-than-ever-theyre-activity-7438514780363116544-M2MK,thomasallanjones,7438514780363116544,2026-03-14T12:59:04,8,50.2,chrismurphyhq;geezulkifli;hasansajid;jorgecalzada;kelleybrakstad;lingabson;priscila-pree-silva;renemadden
https://www.linkedin.com/posts/michaela-daly-fcca_client-i-really-struggle-to-sell-myself-activity-7435670530793525248-nIVc,michaela-daly-fcca,7435670530793525248,2026-03-06T14:20:16,8,52.4,alex-de-jong;chrismurphyhq;dartarieks;ionaholloway;jorgecalzada;karirusso;michellemaldonado;mohammed-kasujee
https://www.linkedin.com/posts/michellemaldonado_if-your-content-sounds-safe-it-probably-activity-7434953342528876544-rbv_,michellemaldonado,7434953342528876544,2026-03-04T14:20:59,8,59.6,alliestories8;bridgett-strickler;ionaholloway;jorgecalzada;mohammed-kasujee;posts;renemadden;sara-a-riedel
https://www.linkedin.com/posts/michellemaldonado_last-year-i-kept-correcting-my-father-activity-7433874046922043392-cHXM,michellemaldonado,7433874046922043392,2026-03-01T14:24:02,8,50.5,ionaholloway;jorgecalzada;mariasabio;michellemaldonado;mohammed-kasujee;nandiitaa;renemadden;sara-a-riedel
https://www.linkedin.com/posts/michellemaldonado_this-week-my-husband-told-me-im-making-activity-7433152692882923520-Pcqj,michellemaldonado,7433152692882923520,2026-02-27T14:19:24,8,52.6,alliestories8;jorgecalzada;kristaps-kazaks;michellemaldonado;nandiitaa;petrawuest;renemadden;sara-a-riedel
https://www.linkedin.com/posts/priscila-pree-silva_61-of-employees-hide-who-they-are-that-activity-7442922068842614784-p1KP,priscila-pree-silva,7442922068842614784,2026-03-26T13:19:11,8,35.3,alliestories8;bridgett-strickler;geezulkifli;lingabson;maryam-jan-akbari;michellemaldonado;nandiitaa;petrawuest
https://www.linkedin.com/posts/barryflanagan_your-team-rehearses-on-live-pipeline-an-activity-7442186043388489728-2PvS,barryflanagan,7442186043388489728,2026-03-24T12:50:42,8,56.6,ben-gusberg;chrismurphyhq;doravanourek;jorgecalzada;lingabson;mohammed-kasujee;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/priscila-pree-silva_before-i-left-corporate-i-interviewed-people-activity-7436760455987015680-kTAm,priscila-pree-silva,7436760455987015680,2026-03-09T13:53:05,8,60.0,doravanourek;jorgecalzada;karirusso;lingabson;marcellabremer;mohammed-kasujee;petrawuest;sara-a-riedel
https://www.linkedin.com/posts/barryflanagan_thewickedretelling-activity-7438562092464427008-aJIB,barryflanagan,7438562092464427008,2026-03-14T13:18:35,8,48.0,chrismurphyhq;hasansajid;melisabuie;priscila-pree-silva;renemadden;sara-a-riedel;sineadmodonovan;tiffanymasson
https://www.linkedin.com/posts/melisabuie_your-12-month-roadmap-is-already-obsolete-activity-7436742627036868608-tcmu,melisabuie,7436742627036868608,2026-03-09T12:31:02,8,58.0,alliestories8;finnmcalister;lingabson;mariasabio;michaela-daly-fcca;sara-a-riedel;swatibrandstrategist;urspzimmermann-bod-imd-emba
https://www.linkedin.com/posts/marcellabremer_what-is-adaptive-strategy-for-smes-activity-7442178431817105408-cRJQ,marcellabremer,7442178431817105408,2026-03-24T12:27:20,8,51.0,alliestories8;ashleymunday0;lingabson;patrickcattin;petrawuest;priscila-pree-silva;sara-a-riedel;sineadmodonovan
https://www.linkedin.com/posts/sanjivberi_fear-has-shown-up-in-my-life-more-times-than-activity-7442537020834492416-Q4GU,sanjivberi,7442537020834492416,2026-03-25T12:34:57,8,51.0,captshawnsequeira;jeremiah-teo-charisma-business-coach;jorgecalzada;minudatta;posts;sineadmodonovan;sliwowskik;sridharkuppa
https://www.linkedin.com/posts/marcellabremer_you-dont-need-more-data-you-need-courage-activity-7439279405803335680-ruae,marcellabremer,7439279405803335680,2026-03-16T12:45:12,8,57.1,dartarieks;mennosiebinga;minudatta;priscila-pree-silva;renemadden;sanjivberi;sharongreene-strategic-foresights;thejenstanford
https://www.linkedin.com/posts/karen-stone-performancehabits_your-team-runs-two-operating-systems-see-activity-7439213253936852992-_Idu,karen-stone-performancehabits,7439213253936852992,2026-03-16T11:15:29,8,49.6,ayyycamacho;dianekucala;donnetta-kay;emilyparcell;ionaholloway;kellyamcginnis;markhalperncfptepmfap;sara-a-riedel
https://www.linkedin.com/posts/marcellabremer_many-strategy-processes-assume-stability-activity-7437109910011727872-VUy5,marcellabremer,7437109910011727872,2026-03-10T12:22:24,8,51.6,ashleymunday0;lingabson;minudatta;petrawuest;priscila-pree-silva;sara-a-riedel;sharongreene-strategic-foresights;sineadmodonovan
https://www.linkedin.com/posts/marcellabremer_most-leadership-teams-think-theyre-adapting-activity-7435673049431105536-DjhD,marcellabremer,7435673049431105536,2026-03-06T13:11:47,8,50.5,ashleymunday0;dianekucala;lingabson;mohammed-kasujee;sanjivberi;sara-a-riedel;sharongreene-strategic-foresights;sineadmodonovan
https://www.linkedin.com/posts/karen-stone-performancehabits_they-stopped-waiting-weeks-ago-your-team-activity-7436749383007846400-lo-7,karen-stone-performancehabits,7436749383007846400,2026-03-09T12:27:23,8,45.0,donnetta-kay;ionaholloway;karen-stone-performancehabits;lingabson;mitapatel1;sara-a-riedel;sharongreene-strategic-foresights;thejenstanford
https://www.linkedin.com/posts/marcellabremer_want-a-quick-culture-check-notice-the-focus-activity-7432048941006819328-aEt1,marcellabremer,7432048941006819328,2026-02-24T13:11:21,8,52.8,ashleymunday0;caitlin-connolly-elgin;felixghauri;jessicaesamuels;paula-beattie-7a89795;priscila-pree-silva;sanjivberi;sara-a-riedel
https://www.linkedin.com/posts/marcellabremer_most-strategies-dont-fail-their-assumptions-activity-7431684593742790656-HW4S,marcellabremer,7431684593742790656,2026-02-23T13:04:31,8,47.5,ashleymunday0;geezulkifli;jorgecalzada;lingabson;posts;sanjivberi;sara-a-riedel;sineadmodonovan
https://www.linkedin.com/posts/karen-stone-performancehabits_youll-forget-about-it-in-ten-minutes-theyll-activity-7435659248216276994-Ig6X,karen-stone-performancehabits,7435659248216276994,2026-03-06T12:54:53,8,58.0,alliestories8;ashleymunday0;lingabson;michaela-daly-fcca;mohammed-kasujee;nandiitaa;sara-a-riedel;sharongreene-strategic-foresights
https://www.linkedin.com/posts/karen-stone-performancehabits_your-team-has-stopped-telling-you-the-truth-activity-7435299664414810113-5Z8L,karen-stone-performancehabits,7435299664414810113,2026-03-05T13:43:57,8,59.0,akshaymahajan1;alliestories8;ashleymunday0;ionaholloway;marcellabremer;mohammed-kasujee;renemadden;thejenstanford
https://www.linkedin.com/posts/sanjivberi_your-brain-doesnt-need-a-supplement-it-activity-7435666752291663872--Hyq,sanjivberi,7435666752291663872,2026-03-06T13:19:25,8,52.5,caitlin-connolly-elgin;jeremiah-teo-charisma-business-coach;mariaee;muhammad-ehsan-b4a1201a3;nandiitaa;posts;sanjivberi;sliwowskik
https://www.linkedin.com/posts/ebonybeckwith_9-ways-leaders-accidentally-weaken-their-activity-7443307068788502528-NUEH,ebonybeckwith,7443307068788502528,2026-03-27T14:49:37,8,48.4,alliestories8;bridgett-strickler;diannewblack;jessicaesamuels;jorgecalzada;mahaalaoui;paulemslie;posts
https://www.linkedin.com/posts/ashleymunday0_the-story-youre-telling-yourself-right-now-activity-7441091252651048961-7Vt2,ashleymunday0,7441091252651048961,2026-03-21T12:06:01,8,48.8,diannewblack;jorgecalzada;kristaps-kazaks;marcellabremer;mariaee;sineadmodonovan;steveabramson;tiffanymasson
https://www.linkedin.com/posts/ashleymunday0_executives-at-a-60b-company-hired-me-to-activity-7440728965570297856-5Y6D,ashleymunday0,7440728965570297856,2026-03-20T12:11:38,8,58.0,dartarieks;inna-pearce-025a0513;lynnetlevy;minudatta;mohammed-kasujee;sara-a-riedel;steveabramson;tiffanymasson
https://www.linkedin.com/posts/ebonybeckwith_bad-meetings-arent-just-a-time-problem-activity-7440041862469492736-ibv6,ebonybeckwith,7440041862469492736,2026-03-18T14:33:02,8,53.6,alex-de-jong;alliestories8;diannewblack;donnetta-kay;karirusso;kristaps-kazaks;patrickcattin;sara-a-riedel
https://www.linkedin.com/posts/ashleymunday0_it-is-not-your-fault-that-challenge-feels-activity-7438554528104386560-He2I,ashleymunday0,7438554528104386560,2026-03-14T12:03:49,8,54.0,diannewblack;dr-mrinalini-garv;jorgecalzada;minudatta;mitapatel1;patrickcattin;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/ashleymunday0_real-leadership-is-saying-the-thing-everyone-activity-7438192252356743169-Xg0g,ashleymunday0,7438192252356743169,2026-03-13T12:36:26,8,46.2,alliestories8;diannewblack;marcellabremer;minudatta;mohammed-kasujee;petrawuest;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/ashleymunday0_smooth-decks-silent-doubt-from-the-outside-activity-7436032912287825920-2IK9,ashleymunday0,7436032912287825920,2026-03-07T13:03:25,8,42.5,dartarieks;diannewblack;jeremiah-teo-charisma-business-coach;mariaee;minudatta;mitapatel1;sara-a-riedel;sineadmodonovan
https://www.linkedin.com/posts/ashleymunday0_i-still-use-myers-briggs-mbti-with-leadership-activity-7435670550586437632-y21x,ashleymunday0,7435670550586437632,2026-03-06T13:02:03,8,55.6,jorgecalzada;karen-stone-performancehabits;lingabson;minudatta;rupalyadav999;sara-a-riedel;sharongreene-strategic-foresights;sineadmodonovan
https://www.linkedin.com/posts/ebonybeckwith_reorgs-dont-tank-morale-sloppy-communication-activity-7434976171022348289-wrZi,ebonybeckwith,7434976171022348289,2026-03-04T15:04:08,8,59.6,dartarieks;diannewblack;donnetta-kay;ionaholloway;jorgecalzada;kristaps-kazaks;minudatta;sara-a-riedel
https://www.linkedin.com/posts/mariasabio_mindfulness-lifecoach-stoicwisdom-activity-7434207598582718464-_HVu,mariasabio,7434207598582718464,2026-03-02T12:17:35,8,55.5,donnetta-kay;drbatliwala;embracefulfillment;mariasabio;maryam-jan-akbari;raj-vaibhaav;rupalyadav999;sara-a-riedel
https://www.linkedin.com/posts/bridgett-strickler_in-an-era-of-big-data-we-can-measure-almost-activity-7443254245228896256-GjQk,bridgett-strickler,7443254245228896256,2026-03-27T11:56:11,8,55.9,diannewblack;ebonybeckwith;emilyparcell;kellyamcginnis;sandygrigsby;sara-a-riedel;shreyavohora;steveabramson
